IDENT_NUMVEH,IDENT_MEN,NUM_VEH,pond_veh,cylindree_fin,critair,ANNEE_1mec,age,KVKM1ANV,KVCONS,energie_groupe,Pro_Perso,NEWTYPMEN,AGEPR,decile_rev,CSMEN,REG_res,STATUTCOM_UU_RES,pop_10min_voiture_train_res,DIPDETPR,NENFHORS
730000204400001,7300002044000,1,1179.6388385,1.6,3,1999,237.0,1226.6152815,8.5,VT,Perso,Couple sans enfant,77,8,47.0,Occitanie,C,100,45.0,1
730000204500003,7300002045000,3,3912.9646277,1.9,2,2011,91.0,18319.52381,7.5,VT,Perso,Couple avec au moins un enfant,47,9,38.0,Occitanie,B,100,21.0,1
730000204500002,7300002045000,2,3912.9646277,,,.,,9000.0,5.2,Autres,Perso,Couple avec au moins un enfant,47,9,38.0,Occitanie,B,100,21.0,1
730000204500001,7300002045000,1,3912.9646277,1.6,1,2013,65.0,10882.058424,7.5,VT,Perso,Couple avec au moins un enfant,47,9,38.0,Occitanie,B,100,21.0,1
730000205200001,7300002052000,1,1206.1073844,2.0,4,2003,192.0,8218.8880615,9.0,VT,Perso,Couple sans enfant,55,6,33.0,Occitanie,H,0,51.0,2
730000205200003,7300002052000,3,1206.1073844,1.5,3,2006,147.0,9076.3498837,4.5,VT,Perso,Couple sans enfant,55,6,33.0,Occitanie,H,0,51.0,2
730000205400001,7300002054000,1,3391.0306625,1.3,3,2000,221.0,1678.9511676,6.0,VT,Perso,Personne seule,81,4,45.0,Occitanie,B,100,42.0,0
730000205500002,7300002055000,2,1718.3238551,,3,2010,99.0,7000.0,7.0,Autres,Perso,Couple sans enfant,76,9,23.0,Occitanie,B,20,43.0,0
730000205500001,7300002055000,1,1718.3238551,2.0,2,2010,101.0,4671.5770022,7.0,VT,Perso,Couple sans enfant,76,9,23.0,Occitanie,B,20,43.0,0
730000206100001,7300002061000,1,2796.361693,0.0,5,1997,262.0,14141.73117,6.0,VT,Perso,Personne seule,65,2,63.0,Occitanie,H,0,32.0,2
730000206200002,7300002062000,2,1507.3624263,2.0,2,2015,42.0,25381.929237,10.0,VT,Perso,Couple avec au moins un enfant,41,10,43.0,Occitanie,H,0,34.0,0
730000206200001,7300002062000,1,1507.3624263,2.5,4,2003,194.0,12979.883635,12.0,VT,Perso,Couple avec au moins un enfant,41,10,43.0,Occitanie,H,0,34.0,0
730000211200001,7300002112000,1,1285.5966365,2.0,1,2011,83.0,9522.5247525,10.0,VT,Perso,Couple avec au moins un enfant,47,10,46.0,Occitanie,H,0,52.0,0
730000211200002,7300002112000,2,1285.5966365,4.4,2,2005,151.0,4861.521146,17.0,VT,Perso,Couple avec au moins un enfant,47,10,46.0,Occitanie,H,0,52.0,0
730000211400001,7300002114000,1,3018.0698623,1.6,1,2013,63.0,13051.108844,7.5,VT,Perso,Personne seule,37,3,47.0,Occitanie,B,100,32.0,0
730000211500002,7300002115000,2,1233.2934989,1.6,1,2011,79.0,16308.820876,7.5,VT,Perso,Couple avec au moins un enfant,55,10,38.0,Occitanie,B,100,21.0,0
730000211500001,7300002115000,1,1233.2934989,1.5,1,2017,13.0,13997.249198,7.2,VT,Perso,Couple avec au moins un enfant,55,10,38.0,Occitanie,B,100,21.0,0
730000212200002,7300002122000,2,1099.0020323,0.1,4,2005,159.0,3000.0,6.5,VT,Perso,Couple avec au moins un enfant,29,7,63.0,Occitanie,H,0,42.0,0
730000212200001,7300002122000,1,1099.0020323,1.5,2,2011,83.0,16103.4284,5.2,VT,Perso,Couple avec au moins un enfant,29,7,63.0,Occitanie,H,0,42.0,0
730000212500001,7300002125000,1,3346.3751749,,,2016,20.0,9000.0,5.0,Autres,Perso,Couple sans enfant,71,5,52.0,Occitanie,B,100,53.0,2
730000213200001,7300002132000,1,955.08409556,2.0,2,2010,99.0,33908.380216,8.0,VT,Perso,Couple sans enfant,53,9,48.0,Occitanie,H,0,42.0,3
730000213200002,7300002132000,2,955.08409556,1.4,3,2009,114.0,9157.7791262,6.0,VT,Perso,Couple sans enfant,53,9,48.0,Occitanie,H,0,42.0,3
730000213400001,7300002134000,1,1009.5732101,1.2,2,2007,138.0,3355.1923077,5.0,VT,Perso,Personne seule,75,4,0.0,Occitanie,B,100,70.0,4
730000214200001,7300002142000,1,832.31200431,1.9,3,2008,128.0,20724.25779,6.0,VT,Perso,Couple avec au moins un enfant,46,8,53.0,Occitanie,H,100,32.0,1
730000215500001,7300002155000,1,1383.9214949,1.6,2,2011,86.0,17466.587843,5.5,VT,Perso,Couple avec au moins un enfant,36,9,38.0,Occitanie,B,20,17.0,0
730000215500002,7300002155000,2,1383.9214949,0.9,1,2018,5.0,10983.4763,7.0,VT,Perso,Couple avec au moins un enfant,36,9,38.0,Occitanie,B,20,17.0,0
730000216200001,7300002162000,1,1702.4487298,1.2,1,2015,40.0,9859.6808019,7.0,VT,Perso,Couple sans enfant,75,9,22.0,Occitanie,H,0,60.0,1
730000216200002,7300002162000,2,1702.4487298,1.5,2,2015,40.0,12652.778532,5.2,VT,Perso,Couple sans enfant,75,9,22.0,Occitanie,H,0,60.0,1
730000216400002,7300002164000,2,3972.5176959,1.3,1,2019,2.0,10462.127466,8.0,VT,Perso,Couple avec au moins un enfant,30,6,54.0,Occitanie,B,100,32.0,0
730000216400001,7300002164000,1,3972.5176959,1.6,2,2017,17.0,17110.320868,8.0,VT,Perso,Couple avec au moins un enfant,30,6,54.0,Occitanie,B,100,32.0,0
730000216500001,7300002165000,1,1779.9142573,2.0,2,2018,15.0,16425.367379,7.1,VT,Perso,Couple avec au moins un enfant,35,10,37.0,Occitanie,B,100,11.0,0
730000216500002,7300002165000,2,1779.9142573,,1,2012,82.0,12000.0,6.0,Autres,Perso,Couple avec au moins un enfant,35,10,37.0,Occitanie,B,100,11.0,0
730000222200002,7300002222000,2,1367.8924101,2.4,2,2013,57.0,12498.469529,6.5,VT,Perso,Couple avec au moins un enfant,57,1,11.0,Occitanie,H,0,24.0,1
730000222200003,7300002222000,3,1367.8924101,3.0,4,2001,205.0,12922.510345,11.5,VT,Perso,Couple avec au moins un enfant,57,1,11.0,Occitanie,H,0,24.0,1
730000222200001,7300002222000,1,1367.8924101,,N,1994,286.0,480.3610129,7.0,VT,Perso,Couple avec au moins un enfant,57,1,11.0,Occitanie,H,0,24.0,1
730000222500001,7300002225000,1,3107.6783596,4.0,2,2015,33.0,20000.0,5.0,Autres,Perso,Famille monoparentale,58,5,43.0,Occitanie,B,100,22.0,5
730000223200002,7300002232000,2,1074.8284772,1.2,2,2003,188.0,4075.1912929,6.5,VT,Perso,Couple sans enfant,76,5,42.0,Occitanie,H,0,52.0,4
730000223200001,7300002232000,1,1074.8284772,2.0,2,2011,92.0,14036.322715,6.0,VT,Perso,Couple sans enfant,76,5,42.0,Occitanie,H,0,52.0,4
730000224200002,7300002242000,2,2157.6584936,2.0,4,2004,178.0,1567.3308271,7.0,VT,Perso,Couple sans enfant,63,6,65.0,Occitanie,H,100,52.0,3
730000224200001,7300002242000,1,2157.6584936,1.5,2,2017,19.0,17506.125306,6.0,VT,Perso,Couple sans enfant,63,6,65.0,Occitanie,H,100,52.0,3
730000224500001,7300002245000,1,3222.8406557,1.0,3,2001,213.0,11984.215893,6.0,VT,Perso,Personne seule,48,3,56.0,Occitanie,B,100,52.0,2
730000225200002,7300002252000,2,2166.6478526,2.0,4,2002,199.0,6469.1734515,6.0,VT,Perso,Couple sans enfant,64,9,37.0,Occitanie,I,100,14.0,3
730000225200001,7300002252000,1,2166.6478526,2.0,2,2016,30.0,17939.486761,5.2,VT,Perso,Couple sans enfant,64,9,37.0,Occitanie,I,100,14.0,3
730000225500001,7300002255000,1,1616.9019204,1.1,1,2010,100.0,6663.2261129,6.0,VT,Perso,Menage complexe,59,9,64.0,Occitanie,B,100,51.0,0
730000226100001,7300002261000,1,1582.8926456,,3,1999,231.0,5243.1942251,7.0,VT,Perso,Couple sans enfant,85,4,21.0,Occitanie,H,100,70.0,2
730000226200001,7300002262000,1,1549.8372573,1.5,3,2009,112.0,28697.308707,5.0,VT,Perso,Couple avec au moins un enfant,36,6,64.0,Occitanie,H,40,52.0,0
730000226200002,7300002262000,2,1549.8372573,1.5,4,2004,177.0,25843.135543,7.0,VT,Perso,Couple avec au moins un enfant,36,6,64.0,Occitanie,H,40,52.0,0
730000226400001,7300002264000,1,3898.6990185,1.3,2,2008,133.0,11282.288061,5.5,VT,Perso,Couple avec au moins un enfant,34,6,43.0,Occitanie,C,100,32.0,0
730000226500002,7300002265000,2,897.54073942,1.1,3,2005,170.0,10933.438066,6.0,VT,Perso,Couple sans enfant,64,8,,Occitanie,B,20,42.0,2
730000226500001,7300002265000,1,897.54073942,2.0,2,2012,82.0,17267.187826,6.5,VT,Perso,Couple sans enfant,64,8,,Occitanie,B,20,42.0,2
730000231400001,7300002314000,1,1974.3753916,1.4,2,2004,163.0,7765.9574468,5.0,VT,Perso,Personne seule,55,2,52.0,Occitanie,B,100,45.0,2
730000231500002,7300002315000,2,1387.1717931,1.5,2,2012,71.0,18251.903143,5.0,VT,Perso,Couple avec au moins un enfant,33,9,43.0,Occitanie,B,100,34.0,0
730000231500001,7300002315000,1,1387.1717931,1.5,2,2015,30.0,11606.551842,4.5,VT,Perso,Couple avec au moins un enfant,33,9,43.0,Occitanie,B,100,34.0,0
730000232200002,7300002322000,2,2564.7182934,2.0,2,2015,38.0,27394.540151,9.0,VT,Pro,Couple avec au moins un enfant,49,2,21.0,Occitanie,H,100,45.0,1
730000232200001,7300002322000,1,2564.7182934,2.0,2,2018,2.0,10799.648739,7.0,VT,Perso,Couple avec au moins un enfant,49,2,21.0,Occitanie,H,100,45.0,1
730000232200003,7300002322000,3,2564.7182934,2.0,5,2000,216.0,5013.7246094,6.0,VT,Perso,Couple avec au moins un enfant,49,2,21.0,Occitanie,H,100,45.0,1
730000232500001,7300002325000,1,3280.7657064,2.0,4,2005,162.0,1117.3837083,7.1,VT,Perso,Personne seule,73,7,37.0,Occitanie,B,100,45.0,2
730000233200001,7300002332000,1,1084.863703,1.9,2,2011,87.0,18248.94356,7.0,VT,Perso,Couple sans enfant,52,8,37.0,Occitanie,H,0,21.0,4
730000233200002,7300002332000,2,1084.863703,1.5,2,2014,57.0,19633.446849,7.0,VT,Perso,Couple sans enfant,52,8,37.0,Occitanie,H,0,21.0,4
730000234200001,7300002342000,1,1142.9539384,1.5,2,2012,82.0,11650.313165,5.0,VT,Perso,Couple avec au moins un enfant,66,6,48.0,Occitanie,H,0,71.0,0
730000234500001,7300002345000,1,3954.9888737,1.2,1,2011,91.0,10256.258191,7.0,VT,Perso,Couple avec au moins un enfant,35,5,48.0,Occitanie,B,100,44.0,0
730000235200001,7300002352000,1,1212.1337251,1.2,4,2005,168.0,17118.340498,5.0,VT,Perso,Couple sans enfant,52,10,37.0,Occitanie,I,100,21.0,4
730000235200002,7300002352000,2,1212.1337251,2.7,4,2005,160.0,30631.445747,11.0,VT,Perso,Couple sans enfant,52,10,37.0,Occitanie,I,100,21.0,4
730000235500002,7300002355000,2,3062.2356497,1.5,2,2013,72.0,14805.646568,6.0,VT,Perso,Couple sans enfant,70,6,64.0,Occitanie,B,100,52.0,3
730000235500001,7300002355000,1,3062.2356497,1.5,3,2006,156.0,6875.7565337,6.0,VT,Perso,Couple sans enfant,70,6,64.0,Occitanie,B,100,52.0,3
730000236500001,7300002365000,1,1027.0661917,2.0,3,2007,135.0,7079.0089525,6.0,VT,Perso,Couple sans enfant,79,9,11.0,Occitanie,B,20,52.0,1
730000236500002,7300002365000,2,1027.0661917,1.8,N,1995,280.0,2451.5803058,6.0,VT,Perso,Couple sans enfant,79,9,11.0,Occitanie,B,20,52.0,1
730000241200003,7300002412000,3,1474.5794508,,,.,,3300.0,5.0,Autres,Perso,Couple avec au moins un enfant,36,9,62.0,Occitanie,H,0,52.0,0
730000241200001,7300002412000,1,1474.5794508,3.0,3,2008,113.0,4987.4496,10.0,VT,Perso,Couple avec au moins un enfant,36,9,62.0,Occitanie,H,0,52.0,0
730000241200002,7300002412000,2,1474.5794508,1.9,5,2000,212.0,14278.929936,5.0,VT,Perso,Couple avec au moins un enfant,36,9,62.0,Occitanie,H,0,52.0,0
730000241400001,7300002414000,1,1725.9212711,2.0,2,2012,68.0,11079.207989,7.0,VT,Perso,Couple avec au moins un enfant,74,9,38.0,Occitanie,B,20,32.0,2
730000241500001,7300002415000,1,987.49958625,1.6,1,2015,29.0,17053.866777,7.0,VT,Perso,Couple avec au moins un enfant,48,10,38.0,Occitanie,B,20,14.0,0
730000241500002,7300002415000,2,987.49958625,1.5,1,2012,70.0,9021.3929338,5.0,VT,Perso,Couple avec au moins un enfant,48,10,38.0,Occitanie,B,20,14.0,0
730000242200002,7300002422000,2,1532.1657867,1.5,2,2012,75.0,13496.329732,5.4,VT,Perso,Couple avec au moins un enfant,39,7,63.0,Occitanie,H,50,44.0,0
730000242200001,7300002422000,1,1532.1657867,1.2,1,2017,8.0,11007.145983,7.7,VT,Perso,Couple avec au moins un enfant,39,7,63.0,Occitanie,H,50,44.0,0
730000242500002,7300002425000,2,2783.6009697,1.3,2,2008,116.0,4950.9642857,5.5,VT,Perso,Couple sans enfant,52,10,48.0,Occitanie,B,100,14.0,2
730000242500001,7300002425000,1,2783.6009697,1.4,1,2015,38.0,19828.571429,2.5,VHR,Perso,Couple sans enfant,52,10,48.0,Occitanie,B,100,14.0,2
730000243500001,7300002435000,1,1586.9674477,1.4,1,2011,88.0,11227.921429,6.3,VT,Perso,Couple sans enfant,63,9,34.0,Occitanie,B,20,21.0,2
730000243500002,7300002435000,2,1586.9674477,1.1,1,2013,63.0,5714.3112948,5.2,VT,Perso,Couple sans enfant,63,9,34.0,Occitanie,B,20,21.0,2
730000244200002,7300002442000,2,848.7911951,1.4,N,1992,316.0,2823.2631893,7.0,VT,Perso,Couple sans enfant,73,6,52.0,Occitanie,H,0,53.0,3
730000244200001,7300002442000,1,848.7911951,1.2,1,2017,22.0,11007.145983,6.5,VT,Perso,Couple sans enfant,73,6,52.0,Occitanie,H,0,53.0,3
730000244500002,7300002445000,2,3215.0180701,1.2,2,2008,128.0,11247.372294,3.5,VT,Perso,Couple avec au moins un enfant,46,5,52.0,Occitanie,B,100,52.0,0
730000244500001,7300002445000,1,3215.0180701,1.6,2,2015,45.0,13685.088106,4.0,VT,Perso,Couple avec au moins un enfant,46,5,52.0,Occitanie,B,100,52.0,0
730000245100002,7300002451000,2,2111.4807671,1.6,2,2018,12.0,23402.779737,7.0,VT,Pro,Personne seule,27,3,47.0,Occitanie,H,0,32.0,0
730000245100001,7300002451000,1,2111.4807671,1.2,1,2016,29.0,11024.623154,6.0,VT,Perso,Personne seule,27,3,47.0,Occitanie,H,0,32.0,0
730000246200001,7300002462000,1,2052.4321541,,2,2015,40.0,20000.0,6.0,Autres,Perso,Couple sans enfant,61,5,22.0,Occitanie,H,70,32.0,2
730000246500002,7300002465000,2,1110.5639783,2.3,2,2014,51.0,2861.1679847,8.0,VT,Perso,Couple sans enfant,60,5,65.0,Occitanie,B,20,52.0,0
730000246500001,7300002465000,1,1110.5639783,1.9,4,2001,217.0,4292.5650603,6.0,VT,Perso,Couple sans enfant,60,5,65.0,Occitanie,B,20,52.0,0
730000246500003,7300002465000,3,1110.5639783,2.2,4,2004,177.0,12588.467441,8.0,VT,Perso,Couple sans enfant,60,5,65.0,Occitanie,B,20,52.0,0
730000253400002,7300002534000,2,1151.9408909,2.0,4,2004,176.0,3408.5355922,5.0,VT,Perso,Couple sans enfant,78,2,56.0,Occitanie,B,20,71.0,2
730000253500002,7300002535000,2,1295.1862088,2.0,3,2009,117.0,43420.455319,6.5,VT,Pro,Couple avec au moins un enfant,48,9,38.0,Occitanie,B,20,43.0,0
730000253500001,7300002535000,1,1295.1862088,1.6,3,2008,126.0,9853.9522228,5.0,VT,Perso,Couple avec au moins un enfant,48,9,38.0,Occitanie,B,20,43.0,0
730000254200001,7300002542000,1,1225.7292807,1.1,1,2012,75.0,3143.0863462,4.5,VT,Perso,Couple sans enfant,79,10,37.0,Occitanie,H,100,42.0,4
730000254200002,7300002542000,2,1225.7292807,1.2,1,2015,42.0,11081.75,5.0,VT,Perso,Couple sans enfant,79,10,37.0,Occitanie,H,100,42.0,4
730000254500002,7300002545000,2,2715.1982706,1.6,2,2017,22.0,17506.125306,6.5,VT,Perso,Couple avec au moins un enfant,53,10,38.0,Occitanie,B,100,14.0,1
730000254500001,7300002545000,1,2715.1982706,1.4,3,2009,111.0,11936.632928,4.5,VT,Perso,Couple avec au moins un enfant,53,10,38.0,Occitanie,B,100,14.0,1
730000255100002,7300002551000,2,1839.5672208,1.2,3,2003,190.0,3195.7336957,5.5,VT,Perso,Couple sans enfant,74,5,37.0,Occitanie,H,0,42.0,2
730000255100001,7300002551000,1,1839.5672208,1.6,3,2010,108.0,10588.46206,5.0,VT,Perso,Couple sans enfant,74,5,37.0,Occitanie,H,0,42.0,2
730000255200001,7300002552000,1,1432.0019388,2.0,4,2002,195.0,11895.267572,7.0,VT,Perso,Personne seule,75,5,43.0,Occitanie,I,100,34.0,6
730000255400001,7300002554000,1,3257.8886254,2.0,3,2007,142.0,28203.035312,5.2,VT,Perso,Couple sans enfant,69,10,38.0,Occitanie,C,100,14.0,4
730000256200002,7300002562000,2,1651.5435591,2.0,4,2001,211.0,6205.0267807,4.0,VT,Perso,Menage complexe,47,8,,Occitanie,H,70,32.0,0
730000256200001,7300002562000,1,1651.5435591,1.5,5,1999,240.0,8778.0041308,3.0,VT,Perso,Menage complexe,47,8,,Occitanie,H,70,32.0,0
730000256500002,7300002565000,2,3066.9871625,1.4,1,2018,4.0,13031.076434,5.0,VT,Perso,Couple sans enfant,65,7,54.0,Occitanie,B,100,43.0,3
730000256500001,7300002565000,1,3066.9871625,1.6,3,2006,149.0,11303.038461,5.0,VT,Perso,Couple sans enfant,65,7,54.0,Occitanie,B,100,43.0,3
730000261200002,7300002612000,2,755.63667317,1.6,3,2011,86.0,9495.7369843,5.0,VT,Perso,Couple sans enfant,61,4,13.0,Occitanie,H,0,71.0,2
730000261200003,7300002612000,3,755.63667317,1.8,3,1998,236.0,1304.543698,7.0,VT,Perso,Couple sans enfant,61,4,13.0,Occitanie,H,0,71.0,2
730000261200001,7300002612000,1,755.63667317,1.0,N,1989,346.0,361.72728128,9.0,VT,Perso,Couple sans enfant,61,4,13.0,Occitanie,H,0,71.0,2
730000261400001,7300002614000,1,1240.1522325,1.2,1,2014,48.0,11558.870294,6.0,VT,Perso,Personne seule,87,5,38.0,Occitanie,B,20,71.0,3
730000262200001,7300002622000,1,1301.2563609,1.2,1,2017,14.0,11007.145983,5.9,VT,Perso,Couple sans enfant,53,7,43.0,Occitanie,H,50,34.0,2
730000262200002,7300002622000,2,1301.2563609,1.6,2,2011,90.0,16425.0,4.3,VT,Perso,Couple sans enfant,53,7,43.0,Occitanie,H,50,34.0,2
730000262400001,7300002624000,1,1948.2433125,1.1,2,2009,104.0,8527.9527653,4.5,VT,Perso,Personne seule,65,7,42.0,Occitanie,C,100,21.0,4
730000262500001,7300002625000,1,2652.3535359,1.5,4,2003,177.0,14419.066524,6.0,VT,Perso,Couple sans enfant,60,8,62.0,Occitanie,B,100,51.0,2
730000262500002,7300002625000,2,2652.3535359,2.0,4,2003,175.0,16818.260332,6.0,VT,Perso,Couple sans enfant,60,8,62.0,Occitanie,B,100,51.0,2
730000262500003,7300002625000,3,2652.3535359,,N,1995,277.0,2000.0,5.0,Autres,Perso,Couple sans enfant,60,8,62.0,Occitanie,B,100,51.0,2
730000263500001,7300002635000,1,829.1829395,0.9,1,2014,47.0,6869.3071603,7.0,VT,Perso,Couple sans enfant,59,10,38.0,Occitanie,B,20,14.0,1
730000263500002,7300002635000,2,829.1829395,1.6,2,2017,18.0,24500.62193,6.0,VT,Perso,Couple sans enfant,59,10,38.0,Occitanie,B,20,14.0,1
730000264200002,7300002642000,2,1347.4255996,,E,2016,29.0,9472.5952861,0.0,VE,Perso,Couple sans enfant,67,9,45.0,Occitanie,H,50,43.0,1
730000264200001,7300002642000,1,1347.4255996,1.5,2,2011,84.0,13296.8637,6.0,VT,Perso,Couple sans enfant,67,9,45.0,Occitanie,H,50,43.0,1
730000264400001,7300002644000,1,2472.7604243,1.4,2,2007,141.0,7000.0,7.0,VT,Perso,Personne seule,50,6,47.0,Occitanie,C,100,32.0,0
730000264500002,7300002645000,2,4005.2713319,,3,2010,99.0,20000.0,4.0,Autres,Perso,Couple sans enfant,34,6,46.0,Occitanie,B,100,22.0,0
730000264500001,7300002645000,1,4005.2713319,1.4,3,2007,142.0,7894.5724138,2.5,VT,Perso,Couple sans enfant,34,6,46.0,Occitanie,B,100,22.0,0
730000265400002,7300002654000,2,2615.8670593,6.0,4,2004,176.0,10000.0,8.0,Autres,Perso,Couple avec au moins un enfant,61,7,46.0,Occitanie,C,100,22.0,0
730000265400001,7300002654000,1,2615.8670593,4.0,2,2012,80.0,5357.8210383,7.0,Autres,Perso,Couple avec au moins un enfant,61,7,46.0,Occitanie,C,100,22.0,0
730000265500002,7300002655000,2,2609.3773641,1.2,1,2014,58.0,13594.931762,6.0,VT,Perso,Couple sans enfant,28,8,54.0,Occitanie,B,100,17.0,0
730000265500001,7300002655000,1,2609.3773641,1.6,2,2013,63.0,11439.649807,5.0,VT,Perso,Couple sans enfant,28,8,54.0,Occitanie,B,100,17.0,0
730000266100001,7300002661000,1,2584.1847979,2.0,3,2005,169.0,11403.902739,5.0,VT,Perso,Couple sans enfant,67,6,53.0,Occitanie,H,70,43.0,2
730000266200001,7300002662000,1,2210.019846,0.0,5,1997,257.0,16206.757166,8.0,VT,Perso,Personne seule,41,1,13.0,Occitanie,H,70,45.0,0
730000266500002,7300002665000,2,3149.9148661,1.4,1,2011,95.0,7596.9390145,6.0,VT,Perso,Couple avec au moins un enfant,39,9,54.0,Occitanie,B,100,32.0,0
730000266500001,7300002665000,1,3149.9148661,,4,2001,209.0,8278.6345704,7.5,VT,Perso,Couple avec au moins un enfant,39,9,54.0,Occitanie,B,100,32.0,0
730000271200001,7300002712000,1,1261.6759409,,3,2008,114.0,7000.0,6.0,Autres,Perso,Couple sans enfant,68,5,67.0,Occitanie,H,0,71.0,0
730000271200002,7300002712000,2,1261.6759409,,1,2017,7.0,7000.0,5.0,Autres,Perso,Couple sans enfant,68,5,67.0,Occitanie,H,0,71.0,0
730000271400002,7300002714000,2,3303.6722656,2.0,2,2013,54.0,11709.366484,9.1,VT,Pro,Couple avec au moins un enfant,41,10,21.0,Occitanie,B,20,51.0,0
730000271500002,7300002715000,2,1134.7995552,1.5,2,2016,22.0,24117.875355,5.0,VT,Perso,Couple avec au moins un enfant,50,9,54.0,Occitanie,B,20,44.0,0
730000272200002,7300002722000,2,1303.1285736,1.8,5,1999,235.0,4041.3611111,7.0,VT,Perso,Couple sans enfant,65,9,42.0,Occitanie,H,50,22.0,1
730000272200001,7300002722000,1,1303.1285736,1.8,5,1999,231.0,10025.532787,6.5,VT,Perso,Couple sans enfant,65,9,42.0,Occitanie,H,50,22.0,1
730000273200002,7300002732000,2,945.8838499,0.0,4,2003,188.0,9008.3505155,4.0,VT,Perso,Couple avec au moins un enfant,51,7,48.0,Occitanie,H,0,51.0,0
730000273200001,7300002732000,1,945.8838499,1.7,3,2003,185.0,10563.792049,6.0,VT,Perso,Couple avec au moins un enfant,51,7,48.0,Occitanie,H,0,51.0,0
730000273400001,7300002734000,1,2558.7635361,1.2,1,2015,41.0,14332.064369,6.7,VT,Perso,Personne seule,20,2,55.0,Occitanie,B,20,44.0,0
730000274200001,7300002742000,1,1249.6229921,1.5,2,2015,45.0,16003.988196,5.0,VT,Perso,Personne seule,48,3,47.0,Occitanie,H,50,22.0,2
730000274400001,7300002744000,1,2797.5537899,1.9,3,2006,143.0,13000.0,7.0,VT,Perso,Couple avec au moins un enfant,36,4,47.0,Occitanie,C,100,42.0,2
730000275400001,7300002754000,1,3108.8397114,0.0,4,2003,189.0,5707.0515044,5.5,VT,Perso,Personne seule,34,5,64.0,Occitanie,C,100,51.0,0
730000276200001,7300002762000,1,1207.038894,1.8,3,2001,212.0,5864.4330601,7.0,VT,Perso,Couple sans enfant,49,9,47.0,Occitanie,H,70,32.0,2
730000276200003,7300002762000,3,1207.038894,1.2,4,2004,173.0,15026.255042,6.0,VT,Perso,Couple sans enfant,49,9,47.0,Occitanie,H,70,32.0,2
730000276200002,7300002762000,2,1207.038894,2.2,4,2002,202.0,14872.176949,6.5,VT,Perso,Couple sans enfant,49,9,47.0,Occitanie,H,70,32.0,2
730000276200004,7300002762000,4,1207.038894,0.0,N,1956,747.0,1000.0,9.0,VT,Perso,Couple sans enfant,49,9,47.0,Occitanie,H,70,32.0,2
730000276500001,7300002765000,1,2736.6559474,2.0,2,2017,25.0,17651.534506,7.0,VT,Perso,Personne seule,68,4,22.0,Occitanie,B,100,21.0,0
730000276500002,7300002765000,2,2736.6559474,,N,1989,362.0,5000.0,8.0,Autres,Perso,Personne seule,68,4,22.0,Occitanie,B,100,21.0,0
730000281200001,7300002812000,1,1479.284737,1.1,3,2000,209.0,5620.8212087,7.0,VT,Perso,Personne seule,70,1,52.0,Occitanie,H,0,51.0,1
730000281500001,7300002815000,1,2710.138353,1.6,3,2009,108.0,28144.979716,7.5,VT,Perso,Couple avec au moins un enfant,43,7,22.0,Occitanie,B,20,15.0,0
730000281500002,7300002815000,2,2710.138353,1.0,2,2008,115.0,7562.8773169,7.5,VT,Perso,Couple avec au moins un enfant,43,7,22.0,Occitanie,B,20,15.0,0
730000282200001,7300002822000,1,1833.0170378,2.0,2,2017,8.0,17506.125306,6.0,VT,Perso,Couple sans enfant,54,7,69.0,Occitanie,H,50,51.0,2
730000282200002,7300002822000,2,1833.0170378,,N,1982,429.0,685.54489558,5.0,VT,Perso,Couple sans enfant,54,7,69.0,Occitanie,H,50,51.0,2
730000282400001,7300002824000,1,2573.536915,1.9,2,2011,83.0,12880.541154,6.5,VT,Perso,Personne seule,33,3,34.0,Occitanie,B,100,22.0,0
730000283200001,7300002832000,1,1159.7243694,3.2,N,1995,274.0,3196.5,9.0,VT,Perso,Personne seule,72,2,54.0,Occitanie,H,0,45.0,0
730000283500002,7300002835000,2,1873.8221468,1.1,3,2003,185.0,197.78242194,5.0,VT,Perso,Famille monoparentale,80,7,45.0,Occitanie,B,20,42.0,1
730000283500001,7300002835000,1,1873.8221468,2.0,4,2001,209.0,5393.0,6.5,VT,Perso,Famille monoparentale,80,7,45.0,Occitanie,B,20,42.0,1
730000284500001,7300002845000,1,1580.3029975,1.5,3,2008,121.0,16634.0,5.5,VT,Perso,Personne seule,59,1,69.0,Occitanie,C,100,21.0,2
730000285200005,7300002852000,5,2698.5748849,3.6,3,2002,194.0,601.30956296,10.5,VT,Perso,Couple avec au moins un enfant,58,10,21.0,Occitanie,H,0,32.0,0
730000285200001,7300002852000,1,2698.5748849,2.0,3,2009,119.0,22128.242855,6.5,VT,Perso,Couple avec au moins un enfant,58,10,21.0,Occitanie,H,0,32.0,0
730000285200003,7300002852000,3,2698.5748849,1.4,3,2008,129.0,9425.7541595,6.5,VT,Pro,Couple avec au moins un enfant,58,10,21.0,Occitanie,H,0,32.0,0
730000285200002,7300002852000,2,2698.5748849,1.8,2,2013,72.0,24797.893674,6.5,VT,Perso,Couple avec au moins un enfant,58,10,21.0,Occitanie,H,0,32.0,0
730000285200004,7300002852000,4,2698.5748849,3.2,3,2006,155.0,2567.1651969,8.5,VT,Perso,Couple avec au moins un enfant,58,10,21.0,Occitanie,H,0,32.0,0
730000285500001,7300002855000,1,2006.2614712,1.3,1,2012,78.0,5901.9204737,7.0,VT,Perso,Couple sans enfant,75,9,47.0,Occitanie,B,100,71.0,1
